2024-10-23 01:25:18,124 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:33:31,661 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:33:35,411 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:33:35,411 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:33:48,791 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:33:49,528 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:33:49,528 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:33:53,995 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:33:54,549 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:33:54,549 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:36:14,004 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:36:14,146 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:36:14,146 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:36:18,857 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:36:19,135 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:36:19,135 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:37:09,660 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:37:09,712 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:37:09,713 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:37:55,954 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:37:56,138 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:37:56,139 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:39:13,228 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:39:13,534 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:39:13,534 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:39:49,342 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:39:49,553 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:39:49,553 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:40:57,856 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:40:58,754 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:40:58,754 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:40:58,986 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:40:59,023 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:40:59,023 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:40:59,442 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:40:59,507 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:40:59,507 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:41:00,534 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:41:00,783 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:41:00,783 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:41:23,489 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
